20
Jefferson County
-102.1627500000 38.1645984813
-101.6228030000 38.1648002290
48
30
-97.1606140000 29.8144774783
-97.1533740000 29.8317550113
-97.1752010000 29.8606000961
-97.1677400000 30.0130969816
-97.1783750000 30.0242662259
-97.1592860000 30.0675207177
-97.1899260000 30.1093608943
-97.1863250000 30.1335540563
-97.2325440000 30.1700574347
-97.2340770000 30.1581038058
-97.2993620000 30.1460748904
-97.3059160000 30.1685924253
-97.3854680000 30.2292621497
-97.4317780000 30.2268127845
-97.5746380000 30.1106710979
-97.7786940000 29.9449341226
-97.7309040000 29.8977217509
-97.6961590000 29.8009611817
-97.6455460000 29.7770800054
-97.6224670000 29.7872768147
-97.5584410000 29.7696039581
-97.5515980000 29.6977556651
-97.5206530000 29.6920394087
-97.5170290000 29.6761897619
-97.4816440000 29.6792942495
-97.4453660000 29.6433371358
-97.3991170000 29.6450765289
-97.4003980000 29.6317861564
-97.3757100000 29.6268323408
-97.1606140000 29.8144774783
48
11
-98.1909940000 30.1894867913
-98.0983120000 30.0806016801
-98.0052490000 29.9703056743
-97.9145280000 30.0034339323
-97.8231960000 29.9478518217
-97.7786940000 29.9449341226
-97.5746380000 30.1106710979
-97.7546540000 30.3324579905
-97.6131290000 30.4495101441
-97.7284390000 30.5777537281
-98.1909940000 30.1894867913
48
25
-94.7327350000 32.0402131467
-94.5980910000 31.6079104271
-94.4451140000 31.6034885681
-94.3992920000 31.5856837922
-94.3000870000 31.6051960212
-94.2794800000 31.6260435742
-94.2748870000 31.6701178385
-94.2370830000 31.6634173046
-94.2030790000 31.6908048824
-94.1155780000 31.6587619781
-94.1091230000 31.6910848536
-94.0911710000 31.7027852574
-94.1179580000 31.7228741587
-94.1176070000 31.7523155880
-94.0965960000 31.7723287206
-94.1140210000 31.7780839586
-94.1174470000 31.8209569752
-94.0832140000 31.8743824291
-94.1168290000 31.9335950358
-94.1192090000 31.9672174093
-94.0716860000 32.0819584587
-94.5457150000 32.0830555173
-94.5379260000 32.0413550585
-94.5506900000 32.0412796270
-94.7327350000 32.0402131467
48
6
-100.6558690000 34.9485628468
-100.6606290000 34.4276198762
-100.1465450000 34.4246335122
-100.1442260000 34.9444033024
-100.5192110000 34.9479132796
-100.6558690000 34.9485628468
48
6
-100.1519090000 33.9038834689
-100.1465450000 34.4246335122
-100.6606290000 34.4276198762
-100.6653520000 33.9071516122
-100.2351380000 33.9035683444
-100.1519090000 33.9038834689
48
15
-97.0868380000 34.4562258456
-97.5505830000 34.4632990484
-97.6170650000 34.4634129448
-97.6152800000 34.1827641594
-97.6151120000 34.0467131778
-97.5923920000 34.0420297679
-97.6020510000 34.0143305590
-97.5705800000 34.0172925047
-97.5704800000 33.9867022613
-97.5184710000 33.9645638675
-97.5119860000 33.9966208405
-97.4760890000 34.0111265036
-97.4661030000 34.0234482253
-97.0861890000 34.1198625469
-97.0868380000 34.4562258456
48
33
-97.9992680000 31.1874245899
-98.0892790000 31.1085368041
-98.3107910000 31.0056726929
-98.2986910000 30.9686499152
-98.2577820000 30.9437474179
-98.2591860000 30.9585137718
-98.2394330000 30.9621947324
-98.1906200000 30.9090413439
-98.1830060000 30.8804800114
-98.1819840000 30.8940710179
-98.1691130000 30.8946156103
-98.1645580000 30.8724284046
-98.1225590000 30.8720378429
-98.1205900000 30.8364206745
-98.1333850000 30.8308914627
-98.1124270000 30.7428957248
-98.0682830000 30.7584594607
-97.8403850000 30.7555400264
-97.6331180000 31.0694145531
-97.6543430000 31.0782588875
-97.6531370000 31.0898118531
-97.7000050000 31.0900788543
-97.7435300000 31.1239918614
-97.7389450000 31.1418841358
-97.7643130000 31.1434154867
-97.7818150000 31.1954370529
-97.8036420000 31.1894218942
-97.8178020000 31.2308247896
-97.8291470000 31.2185180365
-97.8464200000 31.2527430726
-97.8374100000 31.2748315150
-97.8749770000 31.3094053646
-97.9992680000 31.1874245899
48
10
-97.8749770000 31.3094053646
-97.8991550000 31.3080124796
-97.8944550000 31.3375041950
-97.7926480000 31.4095862741
-97.7102130000 31.5012173877
-98.1729740000 31.8851004389
-98.2976000000 31.5168015165
-98.0298920000 31.2959303702
-97.9992680000 31.1874245899
-97.8749770000 31.3094053646
48
27
-97.2774660000 33.5065943093
-97.0446620000 33.6408383813
-97.0372700000 33.6450581852
-96.9322200000 33.4636579946
-96.7191160000 33.5883317873
-96.8962100000 33.8936630458
-96.9418030000 33.8698022443
-97.0861890000 34.1198625469
-97.4661030000 34.0234482253
-97.4760890000 34.0111265036
-97.4564440000 34.0015456241
-97.4963610000 33.9684786484
-97.4699330000 33.9145179855
-97.4914090000 33.8800959266
-97.4868320000 33.8320647765
-97.4749450000 33.8182836829
-97.4288560000 33.8401538056
-97.4058990000 33.7921003176
-97.3799970000 33.7876165878
-97.4396670000 33.7247990624
-97.3603130000 33.6775505198
-97.3838960000 33.6553528875
-97.3297880000 33.6203492322
-97.2793270000 33.6194416491
-97.2793430000 33.6014810669
-97.3264920000 33.5588355478
-97.2774660000 33.5065943093
48
12
-98.8033220000 29.2511456359
-98.7983250000 28.4565894824
-98.6252980000 28.4607677391
-98.6249470000 28.4417916306
-98.6023480000 28.4387408614
-98.5753710000 28.4620175278
-98.5223460000 28.4444934810
-98.5237200000 28.3565231327
-98.2324680000 28.3535655673
-98.2354970000 29.2516963602
-98.3343200000 29.2515082525
-98.8033220000 29.2511456359
48
44
-95.8475950000 30.6246202833
-95.8067860000 30.6673751090
-95.7871170000 30.6662685515
-95.7564930000 30.6920603680
-95.6546480000 30.6563661872
-95.6266330000 30.6587499707
-95.6265720000 30.6797841766
-95.5790250000 30.7127541255
-95.5724490000 30.7632553407
-95.5423660000 30.7802037388
-95.5497590000 30.8244898473
-95.4766160000 30.8269735175
-95.4625020000 30.8272261360
-95.4241180000 30.9892364704
-95.8262180000 31.2287103911
-95.9711530000 31.1692857182
-95.9714430000 31.1599415506
-96.0327070000 31.1592080067
-96.0055240000 31.1395963584
-96.0205080000 31.1350243934
-96.0143890000 31.1085805440
-96.0595470000 31.1013279896
-96.0186230000 31.0922102824
-96.0318530000 31.0798112610
-96.0165180000 31.0433480624
-96.0249630000 31.0153575045
-96.0888060000 31.0138819015
-96.0595400000 30.9987370660
-96.0416790000 30.9577113793
-96.0562670000 30.9416819332
-96.0537570000 30.9108362118
-96.0225750000 30.8985151503
-96.0598750000 30.8872592322
-96.0595170000 30.8666849820
-96.0294270000 30.8417709965
-96.0357590000 30.8321729763
-95.9918290000 30.8210428808
-95.9706650000 30.7912472879
-95.9678270000 30.7630154847
-95.9369740000 30.7344680979
-95.9501190000 30.7086153105
-95.8939060000 30.6839965175
-95.8788530000 30.6286059621
-95.8475950000 30.6246202833
48
6
-101.0387880000 35.4668062476
-101.5568850000 35.4638681234
-101.5574340000 34.9456487648
-101.1733780000 34.9487130225
-101.0386580000 34.9566154287
-101.0387880000 35.4668062476
48
13
-97.2401050000 30.7643719977
-97.2023320000 30.9058262784
-97.1997680000 30.9935543038
-97.1432650000 31.0442787432
-97.1311870000 31.0623105769
-97.3178940000 31.2245370165
-97.5991060000 31.0475390609
-97.6331180000 31.0694145531
-97.8403850000 30.7555400264
-97.8581700000 30.7291066306
-97.7284390000 30.5777537281
-97.6131290000 30.4495101441
-97.2401050000 30.7643719977
48
9
-98.5756150000 34.9376935528
-98.5762560000 34.4155847949
-98.4751740000 34.4130659963
-98.0685420000 34.4113915737
-98.0668330000 34.4673732936
-98.0560910000 34.9960862804
-98.4265520000 35.0015452675
-98.4303280000 34.9353875476
-98.5756150000 34.9376935528
48
7
-97.6170650000 34.4634129448
-98.0668330000 34.4673732936
-98.0685420000 34.4113915737
-97.9456250000 34.0820456403
-97.7780690000 34.1802946228
-97.6152800000 34.1827641594
-97.6170650000 34.4634129448
48
6
-101.2747960000 32.7261844095
-100.9621730000 32.7298192280
-100.6887660000 32.7345891592
-100.6935650000 33.2465018244
-101.2679440000 33.2520508623
-101.2747960000 32.7261844095
48
6
-102.0857010000 35.9800842313
-101.5635830000 35.9870360594
-101.5648570000 36.5689747368
-101.9980160000 36.5696357756
-102.0904160000 36.5697507919
-102.0857010000 35.9800842313
48
6
-101.5568850000 35.4638681234
-102.0759280000 35.4576723429
-102.0762180000 34.9440719762
-101.6912840000 34.9466177328
-101.5574340000 34.9456487648
-101.5568850000 35.4638681234
48
6
-98.3343200000 29.2515082525
-98.3350300000 29.8818995852
-98.3355480000 29.9173642440
-98.8011860000 29.9108558865
-98.8033220000 29.2511456359
-98.3343200000 29.2515082525
48
7
-99.4847560000 32.5642701569
-99.6036300000 32.5682284843
-99.6032260000 32.7354299027
-100.1152190000 32.7362449629
-100.1162340000 32.2961536200
-99.4838710000 32.2966270090
-99.4847560000 32.5642701569
48
25
-99.6018520000 33.2092062061
-99.6032260000 32.7354299027
-99.6036300000 32.5682284843
-99.4847560000 32.5642701569
-99.0923160000 32.5647330233
-99.0906220000 33.1724730899
-99.0953290000 33.1581644784
-99.1157150000 33.1810185859
-99.1237790000 33.1678483183
-99.1558760000 33.1809470678
-99.1835250000 33.1642670385
-99.1882550000 33.1832356699
-99.2027660000 33.1797828536
-99.2472460000 33.1944237756
-99.3152390000 33.1127775093
-99.3471760000 33.1295821437
-99.3445590000 33.1523881071
-99.3574370000 33.1375558988
-99.4437710000 33.1890359424
-99.4368970000 33.1550512016
-99.4724730000 33.1264392087
-99.4961400000 33.1536106376
-99.5129700000 33.1301704286
-99.5368730000 33.1991657566
-99.6018520000 33.2092062061
48
6
-100.9449390000 37.0979580543
-100.5407030000 37.0972801639
-100.5389790000 37.6286092312
-101.0862810000 37.6273808254
-101.0907520000 37.0979154578
-100.9449390000 37.0979580543
48
13
-96.5299530000 34.4513062012
-96.5034330000 34.4278452208
-96.5097050000 34.3764979424
-96.4977720000 34.3419629449
-96.4344480000 34.2913025126
-96.4392780000 34.2527986853
-96.4517590000 34.2300844687
-96.0758970000 34.2287846297
-96.0767970000 34.7997080688
-96.2973250000 34.8035572110
-96.3033830000 34.7707630597
-96.5189670000 34.7703596968
-96.5299530000 34.4513062012
48
9
-96.3191680000 33.0509630999
-96.3201750000 33.0720989219
-96.2366260000 33.1168691619
-96.4967120000 33.5663323974
-96.7191160000 33.5883317873
-96.9322200000 33.4636579946
-96.8011250000 33.2445145629
-96.5968630000 32.8915497101
-96.3191680000 33.0509630999
48
9
-99.4838710000 32.2966270090
-99.4844820000 32.0519577505
-99.3039930000 32.0515457402
-98.9642330000 32.0499835968
-98.9646150000 32.5418438447
-99.0848770000 32.5425152746
-99.0923160000 32.5647330233
-99.4847560000 32.5642701569
-99.4838710000 32.2966270090
48
7
-96.8291240000 32.7571221204
-96.5968630000 32.8915497101
-96.8011250000 33.2445145629
-97.2782900000 32.9603465043
-97.0701900000 32.6174645754
-96.8295060000 32.7626676007
-96.8291240000 32.7571221204
48
15
-96.4517590000 34.2300844687
-96.4392780000 34.2527986853
-96.4344480000 34.2913025126
-96.4977720000 34.3419629449
-96.5097050000 34.3764979424
-96.5034330000 34.4278452208
-96.5299530000 34.4513062012
-97.0383830000 34.4552886400
-97.0868380000 34.4562258456
-97.0861890000 34.1198625469
-96.9418030000 33.8698022443
-96.8962100000 33.8936630458
-96.3834150000 34.1945730463
-96.4289930000 34.1985542090
-96.4517590000 34.2300844687
48
8
-98.8008420000 29.9215814205
-99.3957370000 29.9139413872
-99.3941800000 29.4180022249
-99.3891750000 29.2305813770
-99.3889470000 29.2204812444
-98.8033220000 29.2511456359
-98.8011860000 29.9108558865
-98.8008420000 29.9215814205
48
22
-98.9642330000 32.0499835968
-98.5916670000 32.0515944850
-98.4031980000 32.0519623928
-98.3498690000 32.0352394663
-98.3507920000 32.1204803141
-98.3733600000 32.1383413568
-98.4065550000 32.1302484287
-98.4132840000 32.1524798244
-98.4005810000 32.1671777211
-98.4417500000 32.2479214465
-98.4021910000 32.2593400767
-98.4139630000 32.2892053836
-98.3716280000 32.3340275630
-98.4306410000 32.3525754206
-98.4283450000 32.3936709121
-98.3775710000 32.4419751934
-98.4222030000 32.4416316278
-98.4229350000 32.4752338501
-98.4570010000 32.4909784684
-98.4457860000 32.5419254419
-98.9646150000 32.5418438447
-98.9642330000 32.0499835968
48
6
-99.3957370000 29.9139413872
-98.8008420000 29.9215814205
-98.8049010000 30.4273865080
-99.4138790000 30.4284187223
-99.4090190000 29.9136941340
-99.3957370000 29.9139413872
48
6
-100.5192110000 34.9479132796
-100.5174480000 35.4675872061
-101.0387880000 35.4668062476
-101.0386580000 34.9566154287
-100.6558690000 34.9485628468
-100.5192110000 34.9479132796
48
47
-95.2165370000 30.9614555420
-95.1939700000 30.9660907918
-95.1995090000 30.9484038010
-95.1626660000 30.8939745081
-95.1045230000 30.9090436420
-95.0691990000 30.9622912988
-95.0184630000 30.9522511188
-95.0182040000 30.9597633540
-94.9827040000 31.0135127161
-95.0147090000 31.0478749916
-95.0077440000 31.0763279434
-94.9701770000 31.1056787771
-94.9304500000 31.0967805555
-94.9155810000 31.1245145100
-94.9455180000 31.1462019066
-94.9134370000 31.2038544242
-94.9244000000 31.2365528724
-94.9080120000 31.2724915348
-94.9414140000 31.2845227668
-94.9803240000 31.3393057249
-94.9982990000 31.3813094424
-94.9804150000 31.4308541639
-95.0000990000 31.4634717421
-95.0356900000 31.4787712837
-95.0967100000 31.6661677955
-95.2646100000 31.5102474226
-95.2930910000 31.5051478718
-95.3517460000 31.5611156074
-95.4105000000 31.5809102768
-95.4249950000 31.6064260507
-95.4884570000 31.5976485085
-95.5001600000 31.6384820075
-95.5425490000 31.6700137361
-95.6693270000 31.5919647941
-95.8032530000 31.5770569355
-95.8386990000 31.5690859935
-95.8740390000 31.6138793414
-95.9108510000 31.6208428910
-95.9606250000 31.6619368323
-95.9582670000 31.6534927248
-95.8262180000 31.2287103911
-95.4241180000 30.9892364704
-95.3493120000 30.9960197380
-95.3317950000 31.0103545618
-95.2665100000 31.0056795931
-95.2543330000 30.9599714274
-95.2165370000 30.9614555420
48
21
-95.3590320000 32.0569182396
-95.5990300000 32.0622167100
-95.8302380000 32.2030476247
-95.8043060000 31.7569631643
-95.8032530000 31.5770569355
-95.6693270000 31.5919647941
-95.5425490000 31.6700137361
-95.5001600000 31.6384820075
-95.4884570000 31.5976485085
-95.4249950000 31.6064260507
-95.4105000000 31.5809102768
-95.3517460000 31.5611156074
-95.2930910000 31.5051478718
-95.2646100000 31.5102474226
-95.0967100000 31.6661677955
-95.1658940000 31.8719536642
-95.2263950000 31.8428449777
-95.2033230000 31.8787626805
-95.2378080000 31.9120836247
-95.3086170000 31.9428240762
-95.3590320000 32.0569182396
48
7
-100.1465450000 34.4246335122
-99.6295780000 34.4149515320
-99.6120220000 34.4149788073
-99.6120000000 34.9408076339
-99.9888310000 34.9445713496
-100.1442260000 34.9444033024
-100.1465450000 34.4246335122
48
5
-102.0759280000 35.4576723429
-102.0857010000 35.9800842313
-102.6154480000 35.9806211004
-102.5948330000 35.4563572991
-102.0759280000 35.4576723429
48
6
-102.0904160000 36.5697507919
-102.5256350000 36.5696309328
-102.6151500000 36.5694553818
-102.6154480000 35.9806211004
-102.0857010000 35.9800842313
-102.0904160000 36.5697507919
48
8
-103.4399800000 32.2444929449
-103.5850830000 32.3614292072
-104.1023560000 32.7562963955
-104.9171600000 32.2418039288
-104.9800110000 32.2016693212
-103.8901140000 31.9500559494
-103.8006820000 31.9502658279
-103.4399800000 32.2444929449
48
12
-98.2083890000 33.7091689985
-98.0053100000 33.8273352515
-97.8648380000 33.9094342961
-97.9456250000 34.0820456403
-98.0685420000 34.4113915737
-98.4751740000 34.4130659963
-98.4748990000 34.1621635536
-98.5511550000 34.1151156362
-98.3274990000 33.7371529562
-98.3150100000 33.7446515284
-98.2503200000 33.7816393564
-98.2083890000 33.7091689985
48
17
-96.4967120000 33.5663323974
-96.0546650000 33.8212308140
-96.0650560000 33.9063100765
-96.1087270000 33.8966299373
-96.1179050000 33.9202452428
-96.1032490000 33.9843919553
-96.1756970000 34.0049478609
-96.1461940000 34.0557981329
-96.1917880000 34.0462853635
-96.2345500000 34.1023057014
-96.2843320000 34.1066984867
-96.2980350000 34.1609177764
-96.3237300000 34.1647900260
-96.3834150000 34.1945730463
-96.8962100000 33.8936630458
-96.7191160000 33.5883317873
-96.4967120000 33.5663323974
48
47
-94.8657990000 33.2500200930
-94.8217770000 33.1997649681
-94.8037030000 33.2066989393
-94.7279590000 33.1683066837
-94.6642680000 33.1708916188
-94.6347960000 33.1520997653
-94.5910340000 33.1568844609
-94.5843200000 33.1416531621
-94.5448910000 33.1383422896
-94.5370640000 33.0995498118
-94.5015720000 33.1124998167
-94.4691770000 33.0817259847
-94.4472500000 33.0043889010
-94.3954540000 32.9854183083
-94.3724210000 32.9416970112
-94.3266140000 32.8960564806
-94.3388440000 32.9417613547
-94.3151170000 32.9939609915
-94.3311080000 33.0579813777
-94.3261030000 33.1019011559
-94.3053740000 33.1268329495
-94.3249510000 33.1484639112
-94.3159100000 33.2136169300
-94.3028560000 33.2257980638
-94.3051300000 33.2978464357
-94.3110960000 33.3232348739
-94.3989330000 33.3986708078
-94.4164280000 33.4601340177
-94.4124530000 33.5070011800
-94.4321520000 33.5408920333
-94.4240720000 33.5707834552
-94.4522860000 33.6229284108
-94.9370800000 33.6244222670
-94.9540480000 33.5672277713
-94.9779210000 33.5626121447
-94.9263990000 33.5233866358
-94.9668050000 33.5182377642
-94.9729920000 33.4976882182
-94.9546280000 33.4797300903
-94.9656600000 33.4500011619
-94.9510270000 33.4287888008
-94.9531330000 33.3818530415
-94.9261550000 33.3469183761
-94.9196780000 33.3049920239
-94.8914340000 33.3090439018
-94.8938750000 33.2667319450
-94.8657990000 33.2500200930
48
45
-96.2366260000 33.1168691619
-96.3201750000 33.0720989219
-96.3191680000 33.0509630999
-96.3171770000 32.9863417149
-96.3280790000 32.9809289542
-96.3143690000 32.9470072329
-96.3312230000 32.9287892886
-96.2974550000 32.8454459668
-96.2775120000 32.7363850885
-96.2414170000 32.7001264915
-96.2607880000 32.6446406927
-96.2353970000 32.6287390293
-96.2410130000 32.6026572891
-95.9770810000 32.7402829856
-95.7644120000 32.7435060358
-95.7758030000 32.7919015854
-95.7284930000 32.8224790106
-95.7481000000 32.8726557823
-95.7257000000 32.9003014793
-95.7255330000 32.9497074833
-95.6957020000 32.9800477233
-95.6716770000 32.9786281724
-95.6790620000 32.9859157063
-95.6559070000 33.0140053636
-95.6574170000 33.0346774534
-95.6775670000 33.0388329450
-95.6606450000 33.0528039932
-95.7002720000 33.0932915212
-95.7112660000 33.1645612734
-95.7468490000 33.1689514464
-95.7223050000 33.1849075990
-95.7445220000 33.2061078988
-95.7399140000 33.2229749133
-95.7360000000 33.2365365518
-95.7578510000 33.2560139624
-95.7529750000 33.2774521500
-95.7157820000 33.2818656217
-95.7290340000 33.3159671852
-95.7103730000 33.3532886250
-95.7348400000 33.3981621372
-95.7563930000 33.3902551402
-95.7485580000 33.3584625971
-95.7610020000 33.3351616916
-95.7873760000 33.3572953201
-96.2366260000 33.1168691619
48
9
-98.9201580000 31.6327037547
-98.5878980000 31.6334865827
-98.5916670000 32.0515944850
-98.9642330000 32.0499835968
-99.3039930000 32.0515457402
-99.3019870000 31.8044256193
-99.3011320000 31.6514537880
-99.3010180000 31.6281953713
-98.9201580000 31.6327037547
48
5
-101.5635830000 35.9870360594
-102.0857010000 35.9800842313
-102.0759280000 35.4576723429
-101.5568850000 35.4638681234
-101.5635830000 35.9870360594
48
6
-101.6292570000 37.0971913205
-101.6229400000 37.6285761962
-102.1674730000 37.6287156774
-102.1688390000 37.0969077521
-101.9984890000 37.0978509546
-101.6292570000 37.0971913205
48
21
-100.1164630000 31.8086225074
-100.7003940000 31.8062831633
-100.6999280000 31.0394563101
-100.1120990000 31.0387246799
-100.0141910000 31.0389927137
-100.0078050000 31.0479693285
-100.0300670000 31.0848195048
-100.0174100000 31.0996418156
-100.0624540000 31.1391507825
-100.0260310000 31.1540295726
-100.0361790000 31.2160962461
-100.0127870000 31.2365943562
-100.0343480000 31.2928982239
-100.0086590000 31.3541711541
-99.9903340000 31.4939019414
-99.9896700000 31.5026576640
-99.9730450000 31.5013224914
-99.9678120000 31.5657669542
-99.7576750000 31.5585594696
-99.7541730000 31.8090220537
-100.1164630000 31.8086225074
48
7
-101.1745680000 34.4261990301
-101.1839980000 33.9092773158
-100.8215940000 33.9085703170
-100.6653520000 33.9071516122
-100.6606290000 34.4276198762
-101.1745610000 34.4304556948
-101.1745680000 34.4261990301
48
14
-94.4422380000 31.3454440560
-94.4451140000 31.6034885681
-94.5980910000 31.6079104271
-94.7327350000 32.0402131467
-94.8494110000 32.0442586302
-94.8430790000 32.0377935851
-95.1658940000 31.8719536642
-95.0967100000 31.6661677955
-95.0356900000 31.4787712837
-95.0000990000 31.4634717421
-94.9804150000 31.4308541639
-94.9982990000 31.3813094424
-94.9803240000 31.3393057249
-94.4422380000 31.3454440560
48
11
-94.5793150000 34.2733113330
-94.6522520000 34.2819358249
-94.6716920000 34.3048588946
-94.7012940000 34.3060518532
-94.7020420000 34.5785937598
-94.7587200000 34.5873475240
-94.8204190000 34.5057600070
-94.9875950000 34.4417854898
-94.9859770000 34.2429748018
-94.6014710000 34.2319549388
-94.5793150000 34.2733113330
48
8
-99.3039930000 32.0515457402
-99.4844820000 32.0519577505
-99.4838710000 32.2966270090
-100.1162340000 32.2961536200
-100.1164630000 31.8086225074
-99.7541730000 31.8090220537
-99.3019870000 31.8044256193
-99.3039930000 32.0515457402
48
6
-101.1839980000 33.9092773158
-101.1745680000 34.4261990301
-101.6887440000 34.4275155062
-101.6950070000 33.9096597344
-101.2642140000 33.9091911537
-101.1839980000 33.9092773158
48
14
-96.9763790000 30.4429656655
-96.9385830000 30.3962766996
-96.6584630000 30.6260347997
-96.5605550000 30.7080968218
-96.5753100000 30.7256624794
-96.7946470000 30.9857754203
-96.8332290000 30.9858122150
-96.8433000000 31.0307633230
-96.8742220000 31.0495891736
-97.1432650000 31.0442787432
-97.1997680000 30.9935543038
-97.2023320000 30.9058262784
-97.2401050000 30.7643719977
-96.9763790000 30.4429656655
48
22
-95.7644120000 32.7435060358
-95.9770810000 32.7402829856
-96.2410130000 32.6026572891
-96.1981740000 32.5541855107
-96.2124330000 32.5225792611
-96.1682590000 32.4272400889
-95.8630600000 32.4751359920
-95.8291630000 32.4728561560
-95.7161410000 32.5298625329
-95.6546860000 32.5090186538
-95.6296010000 32.5170364143
-95.6118930000 32.5378969449
-95.6178740000 32.5523936869
-95.6500090000 32.5601056121
-95.6810000000 32.6197567024
-95.6583480000 32.6532376377
-95.6652830000 32.6690074322
-95.6310120000 32.6769246799
-95.6312940000 32.6953090148
-95.6635440000 32.7314446013
-95.6991420000 32.7232630966
-95.7644120000 32.7435060358
48
33
-97.4870610000 35.5106663847
-97.3830950000 35.5066246322
-96.9438630000 35.4898014614
-96.9446110000 36.1301097077
-96.9748690000 36.1142501994
-96.9799270000 36.1387040612
-96.9915770000 36.1332090892
-96.9850010000 36.0560393125
-97.0238950000 36.0036019617
-97.0877690000 36.0144832139
-97.0872650000 35.9982875801
-97.0531310000 35.9907101849
-97.0479740000 35.9719653312
-97.0932620000 35.9530277320
-97.0869900000 35.8805927026
-97.1252900000 35.8505086031
-97.1638640000 35.8660569714
-97.1933820000 35.9029642707
-97.2045820000 35.9743353339
-97.1670910000 36.0104771128
-97.1825710000 36.0679140213
-97.2080840000 36.0889237037
-97.2449490000 36.0745175651
-97.2589870000 36.0262423290
-97.3100810000 36.0569945873
-97.3328020000 36.0169083837
-97.3305360000 36.0524038082
-97.3729400000 35.9737972940
-97.4275050000 35.9740320090
-97.4605260000 35.9952331991
-97.4510650000 36.0607627692
-97.4841610000 36.0893189491
-97.4870610000 35.5106663847
48
73
-97.1673660000 27.4016424347
-97.3946150000 27.3940478350
-97.4485630000 27.3027466851
-97.4692080000 27.3232392892
-97.4703830000 27.3085451173
-97.5090330000 27.3128765386
-97.5069350000 27.2895809592
-97.5240100000 27.3016823099
-97.5279690000 27.2746084026
-97.8618770000 27.3290174389
-97.8618770000 27.0188362302
-97.8608250000 27.0004274858
-97.8348080000 26.9931958321
-97.8188170000 27.0040874320
-97.8139950000 26.9909797783
-97.8017730000 27.0081593540
-97.7783970000 26.9739894279
-97.7707210000 26.9935486678
-97.7638090000 26.9716134482
-97.7371060000 26.9651189530
-97.7253800000 26.9683828527
-97.7366710000 26.9745347409
-97.7203140000 26.9672288495
-97.7074200000 26.9827770338
-97.6929700000 26.9626296306
-97.6938860000 26.9760349197
-97.6633680000 26.9829940605
-97.6682660000 26.9631849112
-97.6451640000 26.9718638421
-97.6368640000 26.9594905034
-97.6489940000 26.9525604325
-97.6179280000 26.9430171647
-97.6288910000 26.9312840283
-97.6021500000 26.8937919991
-97.5827710000 26.8995833460
-97.5789570000 26.8771656837
-97.5671460000 26.8860068394
-97.5824970000 26.8725640705
-97.5376590000 26.8639695618
-97.5228650000 26.8170471884
-97.4995570000 26.8278307555
-97.4970630000 26.8084885504
-97.4687650000 26.8170872042
-97.4741670000 26.8040882939
-97.4562680000 26.8119608449
-97.4567570000 26.7945358324
-97.4452360000 26.7953960255
-97.4537810000 26.7790366497
-97.4134670000 26.7644426185
-97.4109570000 26.7873733313
-97.4077000000 26.7694148965
-97.3992160000 26.7757563516
-97.4067380000 26.7625359803
-97.3737180000 26.7632581885
-97.3640290000 26.7746984952
-97.3762050000 26.7800823175
-97.3572010000 26.7929477127
-97.3733440000 26.8060766714
-97.3570560000 26.8161479495
-97.3693080000 26.8453535805
-97.3489070000 26.8642364290
-97.3305050000 26.8500342898
-97.2781070000 26.8689511724
-97.2882000000 26.8924618162
-97.2486190000 26.8834511836
-97.1772460000 26.9026531864
-97.1594700000 26.8998747553
-97.1589430000 26.8846033356
-97.1470110000 26.9084026572
-97.1252440000 26.9107129723
-97.0911180000 26.9121011832
-97.0896220000 27.0117115364
-97.1673660000 27.4016424347
48
41
-95.4241180000 30.9892364704
-95.4625020000 30.8272261360
-95.4766160000 30.8269735175
-95.5497590000 30.8244898473
-95.5423660000 30.7802037388
-95.5724490000 30.7632553407
-95.5790250000 30.7127541255
-95.6265720000 30.6797841766
-95.6266330000 30.6587499707
-95.6546480000 30.6563661872
-95.7564930000 30.6920603680
-95.7871170000 30.6662685515
-95.8067860000 30.6673751090
-95.8475950000 30.6246202833
-95.8740310000 30.5868679404
-95.8487470000 30.5541533384
-95.8418120000 30.4370040741
-95.7652820000 30.3927347592
-95.7847370000 30.3678206254
-95.7699660000 30.2917346569
-95.6985400000 30.2885444680
-95.6550670000 30.2683583154
-95.6421430000 30.2145153142
-95.5792770000 30.1635192705
-95.5731430000 30.1329627512
-95.5039750000 30.1383211330
-95.4965970000 30.0602945732
-95.4214940000 30.1071205708
-95.3331070000 30.1322025061
-95.1177830000 30.3382004679
-95.0916210000 30.3956978093
-95.1299360000 30.4218754151
-95.1251680000 30.4303904826
-95.0565640000 30.5529126705
-95.2329100000 30.8586538548
-95.2165370000 30.9614555420
-95.2543330000 30.9599714274
-95.2665100000 31.0056795931
-95.3317950000 31.0103545618
-95.3493120000 30.9960197380
-95.4241180000 30.9892364704
48
68
-103.8006820000 31.9502658279
-103.7927020000 30.6242660837
-103.7835310000 30.6277003747
-103.7773280000 30.5769126986
-103.7601240000 30.5910093315
-103.7192000000 30.5315404138
-103.6631320000 30.5193611806
-103.6514590000 30.5034512811
-103.5548630000 30.5052158877
-103.4712220000 30.4220779569
-103.4727860000 30.4012820453
-103.4505840000 30.4072395418
-103.4335170000 30.3744924762
-103.3866650000 30.3497868973
-103.3597790000 30.3455990930
-103.3458630000 30.3768511051
-103.3315730000 30.3736540419
-103.3409810000 30.3523680402
-103.3083110000 30.3523200078
